link_id,observed_volume,count_id,road_name,route_id,county
mdot_aadt_B2587_9438,2860.00000000,B2587,Woodbine Rd,13000MD00094  01NN**************,Howard
mdot_aadt_S1999160181_9439,2735.00000000,S1999160181,Ramp 4 Fr Md 410 Nb To Us 50 Eb,16000RP00050  02EEUS5         04,Prince George's
mdot_aadt_S2011020881_9440,1422.00000000,S2011020881,Carroll Rd                              ,02000CO01734  01SS**************,Anne Arundel
mdot_aadt_B3726_9441,6144.00000000,B3726,Richardson Ave (nb Couplet),19000MD00413  01NN**************,Somerset
mdot_aadt_B120022_9442,1091.00000000,B120022,Flintville Rd,12000MD00623  01NN**************,Harford
mdot_aadt_V2013000473_9443,8635.00000000,V2013000473,Ramp 3 Fr Md 732r Wb To Md 32 Nb,13000RP00032  02EEMD11        03,Howard
mdot_aadt_S2006100033_9444,21465.00000000,S2006100033,Ramp 9 Fr Us 15 Sb To Us 15 Sb,10000RP00015  02SSUS11        09,Frederick
mdot_aadt_B210008_9445,13892.00000000,B210008,Edgewood Dr,21062MU00090  01SS**************,Washington
mdot_aadt_S2007150048_9446,7491.00000000,S2007150048,Ramp 4 Fr Is 270 Nb To Md 121 Eb,15000RP00270  02SSIS18        04,Montgomery
mdot_aadt_S2012161250_9447,8271.00000000,S2012161250,Decatur St,16050MU00040  01EE**************,Prince George's
mdot_aadt_B040015_9448,1162.00000000,B040015,Barstow Rd,04000CO00047  01SS**************,Calvert
mdot_aadt_B2827_9449,10190.00000000,B2827,Metropolitan Ave,15000CO00302  01EE**************,Montgomery
mdot_aadt_B3284_9450,10842.00000000,B3284,Old Annapolis Rd,16000MD00450B 01SS**************,Prince George's
mdot_aadt_S2005020027_9451,3972.00000000,S2005020027,Ramp 7 Fr Md 695 Wb To Md 10 Sb,02000RP00010  02WWMD7         07,Anne Arundel
mdot_aadt_S2009030030_9452,4123.00000000,S2009030030,Ramp 9 Fr Us 40 Wb To Md 43 Wb,03000RP00040  02EEUS20        09,Baltimore
mdot_aadt_S2006030065_9453,11602.00000000,S2006030065,Ramp 3 Fr Is 695 Eb To Md 139,03000RP00695  02EEIS25        03,Baltimore
mdot_aadt_S1999030153_9454,5222.00000000,S1999030153,Ramp 8 Fr Ramp 5 (fr Is695) To Md 372 Eb,03000RP00695  02NNIS12B       08,Baltimore
mdot_aadt_B100071_9455,4614.00000000,B100071,Christophers Crossing,10057MU00484  01SS**************,Frederick
mdot_aadt_S2006010007_9456,5220.00000000,S2006010007,Ramp 4 Fr Us 220 Nb To Is 68 Eb,01000RP00068  02NNIS42        04,Allegany
mdot_aadt_S2011040630_9457,2862.00000000,S2011040630,Dowell Rd,04000CO00110  01SS**************,Calvert
mdot_aadt_S2007160076_9458,1920.00000000,S2007160076,Ramp 7 Fr Suitland Pkwy To Suitland Rd,16000RP00119  02WWGV3         07,Prince George's
mdot_aadt_B2764_9459,8100.00000000,B2764,Clopper Rd,15000MD00117  01EE**************,Montgomery
mdot_aadt_B1312_9460,20822.00000000,B1312,Hallowing Point Rd,04000MD00231  01EE**************,Calvert
mdot_aadt_S2012030099_9461,3781.00000000,S2012030099,Sunshine Ave,03000CO03898  01SS**************,Baltimore
mdot_aadt_B210002_9462,1941.00000000,B210002,Maugansville Rd,21073MU01540  01WW**************,Washington
mdot_aadt_S2006130073_9463,1864.00000000,S2006130073,Wetherburn Rd                           ,13000CO02658  01SS**************,Howard
mdot_aadt_S2012240481_9464,4721.00000000,S2012240481,Mt Royal Terr,24999MU04065  01SS**************,Baltimore City
mdot_aadt_S2000150139_9465,1972.00000000,S2000150139,Ramp 4 Fr Md 187 Nb To Is 495 Eb,15000RP00495  02NNIS36        04,Montgomery
mdot_aadt_P0058_9466,10491.00000000,P0058,Augustine Herman Hwy,07000MD00213  01NN**************,Cecil
mdot_aadt_B030071_9467,732.00000000,B030071,Freeland Rd,03000CO00044  01NN**************,Baltimore
mdot_aadt_S2010210069_9468,843.00000000,S2010210069,Ramp 4 Fr Md 66 Nb To Is 70 Eb,21000RP00070  02EEIS35        04,Washington
mdot_aadt_S1998240018_9469,13521.00000000,S1998240018,Ramp 5 Fr Is 395 Sb To Is 95 Eb,24000RP00095  02SSIS53        05,Baltimore City
mdot_aadt_B1575_9470,8003.00000000,B1575,Pennsylvania Ave,06155MU00434  01NN**************,Carroll
mdot_aadt_B2949_9471,14031.00000000,B2949,Muncaster Mill Rd,15000MD00115  01EE**************,Montgomery
mdot_aadt_B130075_9472,11152.00000000,B130075,Stephens Rd,13000CO00113  01SS**************,Howard
mdot_aadt_B240007_9473,8632.00000000,B240007,Calvert St (nb Couplet),24000MD00002  01NN**************,Baltimore City
mdot_aadt_B030108_9474,1000.00000000,B030108,Gunpowder Rd,03000CO00003  01SS**************,Baltimore
mdot_aadt_S2010240093_9475,3365.00000000,S2010240093,Ramp 4 Fr Is 83 Nb To Fallsway,24000RP00083  02NNIS3         04,Baltimore City
mdot_aadt_B4246_9476,3084.00000000,B4246,Market St,19000US00013BU01NN**************,Somerset
mdot_aadt_S2010130046_9477,693.00000000,S2010130046,Ramp 3 Fr Md 103 Eb To Ramp 2 (to Us 29),13000RP00029  02NNUS23        03,Howard
mdot_aadt_S2014220290_9478,745.00000000,S2014220290,Old Railroad Rd,22000CO00057  01SS**************,Wicomico
mdot_aadt_S2012240285_9479,1141.00000000,S2012240285,E 24th St,24999MU04035  01WW**************,Baltimore City
mdot_aadt_S2012161201_9480,2901.00000000,S2012161201,Mt Lubentia Way,16000CO04743  01WW**************,Prince George's
mdot_aadt_B2753_9481,12771.00000000,B2753,Ashton Rd,15000MD00108  01EE**************,Montgomery
mdot_aadt_B3118_9482,78201.00000000,B3118,Pennsylvania Ave,16000MD00004  01NN**************,Prince George's
mdot_aadt_S2004210025_9483,5260.00000000,S2004210025,Warfordsburg Rd,21000US00522  01NN**************,Washington
mdot_aadt_S2000160052_9484,6511.00000000,S2000160052,Ramp 6 Fr Md 214 Eb To Md 202 Sb,16000RP00202  02EEMD7         06,Prince George's
mdot_aadt_B1400_9485,1573.00000000,B1400,Harmony Rd,05000MD00016  01EE**************,Caroline
mdot_aadt_S2007100012_9486,8530.00000000,S2007100012,Ramp 7 Fr Monocacy Blvd To Ramp 1,10000RP00070  02SSIS55        07,Frederick
mdot_aadt_S2012161215_9487,3681.00000000,S2012161215,Village Green Dr,16000CO06987  01NN**************,Prince George's
mdot_aadt_S2013130220_9488,3893.00000000,S2013130220,Rp 3 Fr Md 216 To Rp 2 (to Us 29 Nb),13000RP00029  02NNUS13        03,Howard
mdot_aadt_P0087_9489,1763.00000000,P0087,Point Lookout Rd,18000SR00002  01NN**************,St. Mary's
mdot_aadt_B240076_9490,41702.00000000,B240076,W Northern Pkwy,24999MU01021  01NN**************,Baltimore City
mdot_aadt_S2010010025_9491,4120.00000000,S2010010025,Ramp 8 Fr Maryland Ave To Is 68 Wb,01000RP00068  02SSIS43D       08,Allegany
mdot_aadt_B1637_9492,21900.00000000,B1637,Northeast Rd,07000MD00272  01NN**************,Cecil
mdot_aadt_B1337_9493,44441.00000000,B1337,Solomons Island Rd,04000MD00002  01NN**************,Calvert
mdot_aadt_S2012240023_9494,1531.00000000,S2012240023,Quinton St,24999MU03060  01NN**************,Baltimore City
mdot_aadt_B150011_9495,18980.00000000,B150011,Goshen Rd,15000CO00033  01NN**************,Montgomery
mdot_aadt_V2013000181_9496,51571.00000000,V2013000181,Ramp 8 Fr Is 695 Sb To Is 70 Wb,03000RP00070  02SSIS91        08,Baltimore
mdot_aadt_S2011220618_9497,5332.00000000,S2011220618,Naylor Mill Rd,22133MU01895  01WW**************,Wicomico
mdot_aadt_S2005240094_9498,3651.00000000,S2005240094,E Preston St,24999MU00955  01WW**************,Baltimore City
mdot_aadt_S2009080006_9499,4113.00000000,S2009080006,Ramp 8 Fr Md 5 Sb To Md 231 Wb,08000RP00005  02SSMD47        08,Charles
mdot_aadt_S2012030031_9500,2241.00000000,S2012030031,Mc Cormick Ave                          ,03000CO04334  01SS**************,Baltimore
mdot_aadt_P0034_9501,161030.00000000,P0034,Balto Beltway,03000IS00695  01NN**************,Baltimore
mdot_aadt_S1998030088_9502,1091.00000000,S1998030088,Ramp 2 Fr Ramp 7(is695) To Providence Rd,03000RP00695  02EEIS28        02,Baltimore
mdot_aadt_S2000160189_9503,1053.00000000,S2000160189,Ramp 1 Fr Is 95 Nb To Md 295 Wb,16000RP00095  02NNIS22        01,Prince George's
mdot_aadt_V2013000831_9504,652.00000000,V2013000831,Ramp 8 Fr Md 513 Sb To Us 13 Wb,22000RP00013  02SSUS29        08,Wicomico
mdot_aadt_B030068_9505,5822.00000000,B030068,Jenifer Rd,03000CO00769  01SS**************,Baltimore
mdot_aadt_S2011120708_9506,3582.00000000,S2011120708,Southampton Rd,12000CO01054  01NN**************,Harford
mdot_aadt_B1552_9507,31471.00000000,B1552,Malcolm Dr,06000MD00097  01NN**************,Carroll
mdot_aadt_S2006030032_9508,12311.00000000,S2006030032,Ramp 2 Fr Is 695 Wb To Us 1al,03000RP00695  02NNIS10        02,Baltimore
mdot_aadt_S2002240025_9509,10915.00000000,S2002240025,Ramp 5 Fr Is 95 Sb To Odonnell St,24000RP00095  02SSIS57        05,Baltimore City
mdot_aadt_S2010030163_9510,2243.00000000,S2010030163,Ramp 4 Fr Ramp 1 (fr Is 195) To Us 1,03000RP00195  02WWIS3         04,Baltimore
mdot_aadt_V2013000261_9511,4890.00000000,V2013000261,Ramp 4 Fr Md 139 Nb To Is 695 Eb,03000RP00695  02NNIS25        04,Baltimore
mdot_aadt_S2012240148_9512,761.00000000,S2012240148,Glendale Ave,24999MU02385  01EE**************,Baltimore City
mdot_aadt_B0650_9513,84000.00000000,B0650,No Name,02000MD00100  01EE**************,Anne Arundel
mdot_aadt_S2006150038_9514,29155.00000000,S2006150038,Ramp 1 Fr Is 270 Nb To Shady Grove Rd Wb,15000RP00270  02WWIS8         01,Montgomery
mdot_aadt_B1931_9515,5760.00000000,B1931,Clay St,10000MD00028  01EE**************,Frederick
mdot_aadt_B2031_9516,3924.00000000,B2031,Yellow Springs Rd,10057MU01706  01SS**************,Frederick
mdot_aadt_S2012241349_9517,2131.00000000,S2012241349,Clipper Mill Rd,24999MU02745  01SS**************,Baltimore City
mdot_aadt_S2001150115_9518,10982.00000000,S2001150115,Ramp 7 Fr Md 927 Wb To Is 270 Sb,15000RP00270  02WWIS4         07,Montgomery
mdot_aadt_T0005_9519,84398.00000000,T0005,J F K Memorial Hwy,07000IS00095  01NN**************,Cecil
mdot_aadt_S2012030091_9520,7881.00000000,S2012030091,Dunfield Rd,03000CO06079  01NN**************,Baltimore
mdot_aadt_B0658_9521,22712.00000000,B0658,Telegraph Rd,02000MD00170  01NN**************,Anne Arundel
mdot_aadt_B3244_9522,57560.00000000,B3244,Crain Hwy,16000US00301  01NN**************,Prince George's
mdot_aadt_B3267_9523,37933.00000000,B3267,East West Hwy,16000MD00410  01EE**************,Prince George's
mdot_aadt_B060082_9524,1621.00000000,B060082,Upper Beckleysville Rd,06074MU00010  01EE**************,Carroll
mdot_aadt_B150026_9525,11602.00000000,B150026,Redland Rd,15000CO01936  01SS**************,Montgomery
mdot_aadt_B0631_9526,18924.00000000,B0631,Crain Hwy,02000MD00003BU01NN**************,Anne Arundel
mdot_aadt_S2011020886_9527,6432.00000000,S2011020886,Bayside Beach Rd,02000CO01809  01SS**************,Anne Arundel
mdot_aadt_B1300_9528,12333.00000000,B1300,Solomons Island Rd,04000MD00002  01NN**************,Calvert
mdot_aadt_B2060_9529,9581.00000000,B2060,Old National Pike,10000CO01317  01EE**************,Frederick
mdot_aadt_S2012240634_9530,2221.00000000,S2012240634,S Monastery Ave,24999MU04130  01NN**************,Baltimore City
mdot_aadt_B160088_9531,16212.00000000,B160088,Talbott Ave (wb Couplet),16000MD00198  09WW**************,Prince George's
mdot_aadt_S2013130217_9532,6100.00000000,S2013130217,All Saints Rd,13000CO00114  01SS**************,Howard
mdot_aadt_B2545_9533,28282.00000000,B2545,Montgomery Rd,13000MD00103  01NN**************,Howard
mdot_aadt_B130064_9534,15182.00000000,B130064,Dorsey Run Rd,13000MD00732R 01NN**************,Howard
mdot_aadt_S2011110306_9535,382.00000000,S2011110306,Sang Run Rd,11000CO00054  01WW**************,Garrett
mdot_aadt_B0688_9536,27242.00000000,B0688,Mountain Rd,02000MD00177  01EE**************,Anne Arundel
mdot_aadt_S2012241412_9537,781.00000000,S2012241412,S Morley St,24999MU04110  01SS**************,Baltimore City
mdot_aadt_B100054_9538,8700.00000000,B100054,Thomas Johnson Dr,10057MU01456  01NN**************,Frederick
mdot_aadt_B020075_9539,5325.00000000,B020075,Whitehall Rd,02000MD00908C 01EE**************,Anne Arundel
mdot_aadt_B3666_9540,11944.00000000,B3666,Point Lookout Rd,18000MD00005  01NN**************,St. Mary's
mdot_aadt_B210038_9541,40611.00000000,B210038,Eisenhower Memorial Hwy,21000IS00070  01EE**************,Washington
mdot_aadt_B1157_9542,12341.00000000,B1157,Mc Donogh Rd,03000CO02250  01WW**************,Baltimore
mdot_aadt_B1806_9543,2151.00000000,B1806,Taylors Island Rd,09000MD00016  01EE**************,Dorchester
mdot_aadt_S1999160088_9544,9720.00000000,S1999160088,Ramp 7 Fr Md 198 Wb To Is 95 Sb,16000RP00095  02WWIS33        07,Prince George's
mdot_aadt_B2826_9545,14530.00000000,B2826,Bradley La,15000MD00191  01NN**************,Montgomery
mdot_aadt_B210063_9546,11300.00000000,B210063,National Pike (wb Couplet),21000US00040  09WW**************,Washington
mdot_aadt_S2011220155_9547,1983.00000000,S2011220155,Ramp 6 Fr Us 50bu Eb To Us 13 Sb,22000RP00013  02EEUS35        06,Wicomico
mdot_aadt_B1196_9548,105370.00000000,B1196,Balto Beltway,03000MD00695  01NN**************,Baltimore
mdot_aadt_B2313_9549,15431.00000000,B2313,Old Philadelphia Rd,12000MD00007  01EE**************,Harford
mdot_aadt_B230010_9550,3444.00000000,B230010,Market St,23000US00113BU01NN**************,Worcester
mdot_aadt_B010051_9551,6710.00000000,B010051,Bridge St,01041MU01570  01NN**************,Allegany
mdot_aadt_S2012030078_9552,3571.00000000,S2012030078,Orville Rd,03000CO04597  01SS**************,Baltimore
mdot_aadt_S2010020059_9553,4703.00000000,S2010020059,Ramp 5 Fr Ramp 8 (fr Md 10) To Md 177 Eb,02000RP00010  02SSMD2         05,Anne Arundel
mdot_aadt_S2010130070_9554,733.00000000,S2010130070,Ramp 2 Fr Ramp 7 (fr Md32) To Shaker Dr,13000RP00032  02EEMD15        02,Howard
mdot_aadt_B2517_9555,29904.00000000,B2517,Sykesville Rd,13000MD00032  01NN**************,Howard
mdot_aadt_S2009240009_9556,1884.00000000,S2009240009,S Franklintown Rd,24999MU06365  01SS**************,Baltimore City
mdot_aadt_S2010210067_9557,2223.00000000,S2010210067,Ramp 2 Fr Is 70 Wb To Md 66 Nb,21000RP00070  02NNIS35        02,Washington
mdot_aadt_V2013000281_9558,16751.00000000,V2013000281,Ramp 1 Fr Md 157 Nb To Md 695 Wb,03000RP00695  02NNMD39        01,Baltimore
mdot_aadt_B3360_9559,9035.00000000,B3360,Water St,16000MD00717  01NN**************,Prince George's
mdot_aadt_B240094_9560,4722.00000000,B240094,Homeland Ave,24999MU01141  01WW**************,Baltimore City
mdot_aadt_S2011030995_9561,3611.00000000,S2011030995,Tom Day Blvd,03000CO06101  01EE**************,Baltimore
mdot_aadt_S2011220617_9562,5485.00000000,S2011220617,Dagsboro Rd,22133MU03099  01EE**************,Wicomico
mdot_aadt_S2012151270_9563,1081.00000000,S2012151270,Ramp 8 Fr Md 182 Sb To Md 200 Wb,15000RP00200  02SSMD10        08,Montgomery
mdot_aadt_S2010020010_9564,4392.00000000,S2010020010,Ramp 7 Fr Md 175 Wb To Md 295 Sb,02000RP00295  02NNMD6         07,Anne Arundel
mdot_aadt_B3700_9565,15120.00000000,B3700,Ocean Hwy,19000US00013  01NN**************,Somerset
mdot_aadt_S2012030016_9566,4031.00000000,S2012030016,Trappe Rd,03000CO05500  01SS**************,Baltimore
mdot_aadt_V2013000585_9567,14861.00000000,V2013000585,Ramp 2 Fr Md 190 Wb To Is 495 Nb,15000RP00495  02WWIS39        02,Montgomery
mdot_aadt_S2013190196_9568,550.00000000,S2013190196,Old Princess Anne Rd,19000CO00086  01NN**************,Somerset
mdot_aadt_B0777_9569,159770.00000000,B0777,Balto Beltway,02000IS00695  01NN**************,Anne Arundel
mdot_aadt_S2005020038_9570,3253.00000000,S2005020038,Ramp 4 Fr Md 170 Nb To Md 32 Eb,02000RP00032  02NNMD5         04,Anne Arundel
mdot_aadt_S2011150255_9571,22990.00000000,S2011150255,Montrose Pkwy,15000CO07829  01EE**************,Montgomery
mdot_aadt_S2012150908_9572,5991.00000000,S2012150908,Sligo Creek Pkwy,15000GV00003  01WW**************,Montgomery
mdot_aadt_B120029_9573,12861.00000000,B120029,Fulford Ave,12000MD00022  01EE**************,Harford
mdot_aadt_B3824_9574,12331.00000000,B3824,Dover Rd,20000MD00331  01NN**************,Talbot
mdot_aadt_S1999170042_9575,1154.00000000,S1999170042,Carmichael Rd,17000CO00156  01SS**************,Queen Anne's
mdot_aadt_S2000180006_9576,1314.00000000,S2000180006,Point Lookout Rd,18000MD00005  01NN**************,St. Mary's
mdot_aadt_S2012030134_9577,6901.00000000,S2012030134,Old Harford Rd,03000CO03600  01NN**************,Baltimore
mdot_aadt_B160074_9578,10074.00000000,B160074,Main St,16089MU00230  01NN**************,Prince George's
mdot_aadt_S2009030053_9579,9241.00000000,S2009030053,Hazelwood Ave,24999MU02425  01WW**************,Baltimore City
mdot_aadt_S2010030112_9580,883.00000000,S2010030112,Ramp 6 Fr Md 43 Eb To Us 1 Sb,03000RP00043  02NNMD1         06,Baltimore
mdot_aadt_S2012030159_9581,11631.00000000,S2012030159,Greenspring Dr,03000CO00938  01NN**************,Baltimore
mdot_aadt_S2012161248_9582,1381.00000000,S2012161248,District Heights Pkwy                   ,16045MU00090  01EE**************,Prince George's
mdot_aadt_B030114_9583,6351.00000000,B030114,Beaver Dam Rd,03000CO00434  01SS**************,Baltimore
mdot_aadt_B060089_9584,910.00000000,B060089,Ralph St,06155MU00450  01WW**************,Carroll
mdot_aadt_V2013000683_9585,2011.00000000,V2013000683,Ramp 8 Fr Is 95 Sb To Is 595 Wb,16000RP00095  02SSIS19        08,Prince George's
mdot_aadt_B030085_9586,20681.00000000,B030085,Shawan Rd,03000CO00438  01EE**************,Baltimore
mdot_aadt_S2011060513_9587,4412.00000000,S2011060513,Chapel Rd,06000CO00299  01EE**************,Carroll
mdot_aadt_S1999210011_9588,774.00000000,S1999210011,Ramp 5 Fr Md 68 Sb To Ramp 4 (to Is 81),21000RP00081  02EEIS1         05,Washington
mdot_aadt_S2017030285_9589,5882.00000000,S2017030285,Lakespring Way,03000CO00403  01NN**************,Baltimore
mdot_aadt_S2011020773_9590,3002.00000000,S2011020773,Epping Forest Rd                        ,02000CO02755  01NN**************,Anne Arundel
mdot_aadt_B150027_9591,1002.00000000,B150027,Lilly Stone Dr,15000CO03428  01NN**************,Montgomery
mdot_aadt_V2013000378_9592,993.00000000,V2013000378,Ramp 2 Fr Md 77 Wb To Us 15 Nb,10000RP00015  02WWUS29        02,Frederick
mdot_aadt_B3353_9593,216531.00000000,B3353,No Name,16000IS00095  01NN**************,Prince George's
mdot_aadt_B0513_9594,13492.00000000,B0513,National Hwy,01000US00040AL01EE**************,Allegany
mdot_aadt_S2013100331_9595,400.00000000,S2013100331,Ramp 10 Fr Md 180b To Ramp 7,10000RP00015  02SSUS11        10,Frederick
mdot_aadt_B2859_9596,22765.00000000,B2859,Piney Branch Rd,16000MD00320  01EE**************,Prince George's
mdot_aadt_B040007_9597,6384.00000000,B040007,Old Town Rd,04000MD00524  01NN**************,Calvert
mdot_aadt_B220011_9598,5431.00000000,B220011,Jersey Rd,22000CO00420  01NN**************,Wicomico
mdot_aadt_B2983_9599,3031.00000000,B2983,Barnesville Rd,15000CO00237  01EE**************,Montgomery
mdot_aadt_S1999030076_9600,6512.00000000,S1999030076,Ramp 4 Fr Stevenson Rd Nb To Is 695 Eb,03000RP00695  02EEIS21        04,Baltimore
mdot_aadt_B030032_9601,9772.00000000,B030032,Dundalk Ave,03000CO05237  01NN**************,Baltimore
mdot_aadt_S2002030039_9602,3403.00000000,S2002030039,Ramp 1 Fr Us 1 Nb To Is 695 Wb,03000RP00695  02WWIS32        01,Baltimore
mdot_aadt_S2011150255_9603,22990.00000000,S2011150255,Montrose Pkwy,15000MD00927A 01EE**************,Montgomery
mdot_aadt_S2010130041_9604,3373.00000000,S2010130041,Ramp 7 Fr Ramp 2 To Md 97 Sb,13000RP00070  02WWIS76        07,Howard
mdot_aadt_S2010130044_9605,3053.00000000,S2010130044,Ramp 3 Fr Shaker Dr Sb To Us 29 Nb,13000RP00029  02WWUS17        03,Howard
mdot_aadt_B1702_9606,38881.00000000,B1702,Leonardtown Rd,08000MD00005  01NN**************,Charles
mdot_aadt_B240114_9607,22651.00000000,B240114,Balto National Pike,24000US00040  01EE**************,Baltimore City
mdot_aadt_S2010010046_9608,1620.00000000,S2010010046,Ramp 7 Fr Is 68 Wb To Md 144 Sb,01000RP00068  02NNIS47        07,Allegany
mdot_aadt_B1071_9609,51972.00000000,B1071,Metropolitan Blvd,03000IS00195  01NN**************,Baltimore
mdot_aadt_B100031_9610,12903.00000000,B100031,Fingerboard Rd,10000MD00080  01EE**************,Frederick
mdot_aadt_S2010020105_9611,7983.00000000,S2010020105,Ramp 8 Fr Ramp 5 (fr Is97 Sb) To Md 174,02000RP00097  02NNIS13        08,Anne Arundel
mdot_aadt_S2010020087_9612,9713.00000000,S2010020087,Ramp 4 Fr Is 97 Nb To Veterans Hwy,02000RP00097  02NNIS10        04,Anne Arundel
