screenline_id,tract_pair_id,screenline_family,assignment_quality,assignment_status,LOCATION_ID,COUNTY_DESC,ROADNAME,ID_PREFIX,ID_RTE_NO,ID_MP,STATION_DESC,ROAD_SECTION,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,AADT_2017,AADT_2018,AAWDT_2017,AAWDT_2018,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,station_tract_geoid,adjacent_tract_geoid,station_county_geoid,adjacent_county_geoid,station_to_shared_boundary_m,shared_boundary_length_m,n_adjacent_tract_candidates_within_buffer,longitude,latitude,LINK,BEGIN_SECTION,END_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,MAIN_LINE,AADT,AAWDT,TRUCK_AADT,station_class,is_mainline,is_ramp,candidate_reason,candidate_for_tract_screenline_seed,AADT_2017_NUM,AADT_2018_NUM,AAWDT_2017_NUM,AAWDT_2018_NUM,AADT_NUM,AAWDT_NUM,NUM_LANES_NUM,MAIN_LINE_NUM,ID_RTE_NO_NUM,K_FACTOR_NUM,D_FACTOR_NUM,tract_index,station_tract_label,tract_a_geoid,tract_b_geoid,station_county_name,adjacent_county_name,station_to_containing_tract_boundary_m,validation_observed_daily_field_preferred,validation_model_flow_definition
sl_B2838_11001001702__24031701701,11001001702__24031701701,montgomery_dc,low_review,accepted,B2838,Montgomery,Carroll Ave,MD,195.0,0.1,Md195-.10 Mi N Of Wash Dc Line,Washington Dc/l To Md 787,North,2.0,F,10102.0,9590.0,10812.0,10260.0,9.16,66.81,50.95,49.05,24031701701,11001001702,24031,11001,129.0540409604873,1079.9325760151683,2,-77.01192741188875,38.97481672840976,https://maps.roads.maryland.gov/itms_public/?stationid=B2838,0.0,1.14,Urban,4.0,Minor Arterial,1.0,9591.0,10171.0,428.0,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,10102.0,9590.0,10812.0,10260.0,9591.0,10171.0,2.0,1.0,195.0,9.16,66.81,601,Census Tract 7017.01,24031701701,11001001702,"Montgomery County, MD",District of Columbia,129.0540409604873,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B160099_24033801701__24033801702,24033801701__24033801702,other_adjacent_tract_pair,high,accepted,B160099,Prince George's,Myrtle Ave,CO,570.0,0.03,Myrtle Ave-between Fisher Rd & Fisher Rd,Fisher Ave To Schenley La,West,2.0,F,4350.0,4311.0,4610.0,4571.0,8.3,63.23,45.17,54.83,24033801702,24033801701,24033,24033,0.49105809166434256,1601.9117040756332,1,-76.95493599506865,38.80825341810243,https://maps.roads.maryland.gov/itms_public/?stationid=B160099,0.0,0.14,Urban,7.0,Local,1.0,4312.0,4742.0,332.0,B,True,False,pg_dc_spatial,True,4350.0,4311.0,4610.0,4571.0,4312.0,4742.0,2.0,1.0,570.0,8.3,63.23,1571,Census Tract 8017.02,24033801702,24033801701,"Prince George's County, MD","Prince George's County, MD",0.49105809166434256,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012161094_24033805908__24033806400,24033805908__24033806400,other_adjacent_tract_pair,high,accepted,S2012161094,Prince George's,Adelphi Rd,CO,232.0,2.96,Adelphi Rd - .10 Mi North Of Md 410,Wells Pkwy To Md 410,North,6.0,F,22485.0,21480.0,24065.0,22980.0,7.89,54.38,51.07,48.93,24033805908,24033806400,24033,24033,11.931983849870578,1321.7516073764805,3,-76.94876885313234,38.967306488184,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161094,2.07,3.02,Urban,4.0,Minor Arterial,1.0,21481.0,22771.0,,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,22485.0,21480.0,24065.0,22980.0,21481.0,22771.0,6.0,1.0,232.0,7.89,54.38,739,Census Tract 8059.08,24033805908,24033806400,"Prince George's County, MD","Prince George's County, MD",11.931983849870578,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3160_24033805904__24033805909,24033805904__24033805909,other_adjacent_tract_pair,high,accepted,B3160,Prince George's,University Blvd,MD,193.0,2.12,Md193-.10 Mi W Of Adelphi Rd,Westpark Dr To Adelphi Rd,West,4.0,F,29802.0,29680.0,31892.0,31760.0,7.8,62.61,48.72,51.28,24033805909,24033805904,24033,24033,11.612105131645386,751.9847961743151,3,-76.9573352469705,38.985567834552846,https://maps.roads.maryland.gov/itms_public/?stationid=B3160,1.63,2.22,Urban,3.0,Principal Arterial Other,1.0,29681.0,31461.0,,B,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True,29802.0,29680.0,31892.0,31760.0,29681.0,31461.0,4.0,1.0,193.0,7.8,62.61,685,Census Tract 8059.09,24033805909,24033805904,"Prince George's County, MD","Prince George's County, MD",11.612105131645386,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3134_24033801805__24033801908,24033801805__24033801908,other_adjacent_tract_pair,high,accepted,B3134,Prince George's,Branch Ave,MD,5.0,14.65,Md5-.10 Mi S Of Md637,Md 458 To Suitland Pkwy,South,5.0,F,50231.0,54080.0,53751.0,57870.0,6.72,60.3,48.29,51.71,24033801908,24033801805,24033,24033,0.40938589632068556,1318.362028307418,1,-76.95219452367108,38.847065874872506,https://maps.roads.maryland.gov/itms_public/?stationid=B3134,14.03,15.07,Urban,3.0,Principal Arterial Other,1.0,54081.0,57331.0,806.0,B,True,False,pg_dc_route;pg_dc_spatial,True,50231.0,54080.0,53751.0,57870.0,54081.0,57331.0,5.0,1.0,5.0,6.72,60.3,688,Census Tract 8019.08,24033801908,24033801805,"Prince George's County, MD","Prince George's County, MD",0.40938589632068556,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_T0009_24031703220__24031703221,24031703220__24031703221,other_adjacent_tract_pair,medium,accepted,T0009,Montgomery,Intercounty Connector,MD,200.0,9.46,Md 200 - Between Md 97 & Md 182,Md 97 To Md 182,West,6.0,C,55943.0,57779.0,62830.0,64868.0,12.8,54.0,50.0,50.0,24031703220,24031703221,24031,24031,67.17561760613462,3073.0962478760453,1,-77.05627320043682,39.10876538533861,https://maps.roads.maryland.gov/itms_public/?stationid=T0009,8.204,10.445,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,60110.0,67597.0,,T,True,False,pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True,55943.0,57779.0,62830.0,64868.0,60110.0,67597.0,6.0,1.0,200.0,12.8,54.0,1334,Census Tract 7032.20,24031703220,24031703221,"Montgomery County, MD","Montgomery County, MD",67.17561760613462,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B150034_24031703402__24031703403,24031703402__24031703403,other_adjacent_tract_pair,low_review,accepted,B150034,Montgomery,Hathaway Dr,CO,4349.0,0.09,Hathaway Dr-.10 Mi S Of Weller Rd,Valleywood Dr To Md 97,South,2.0,C,2084.0,2075.0,2214.0,2205.0,12.12,69.38,49.43,50.57,24031703403,24031703402,24031,24031,130.33012942189382,1274.5956815490213,1,-77.06337386532819,39.06421127295172,https://maps.roads.maryland.gov/itms_public/?stationid=B150034,0.0,0.4,Urban,5.0,Major Collector,1.0,2960.0,3260.0,149.0,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,2084.0,2075.0,2214.0,2205.0,2960.0,3260.0,2.0,1.0,4349.0,12.12,69.38,202,Census Tract 7034.03,24031703403,24031703402,"Montgomery County, MD","Montgomery County, MD",130.33012942189382,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150982_11001001702__24031701701,11001001702__24031701701,montgomery_dc,medium,accepted,S2012150982,Montgomery,Laurel Ave                              ,MU,850.0,0.02,Laurel Ave - 100ft South Of Md 195,Carroll Ave To Wash Dc Line,North,2.0,F,5255.0,5210.0,5575.0,5520.0,8.49,68.97,51.8,48.2,24031701701,11001001702,24031,11001,59.87422820808844,1079.9325760151683,2,-77.01245262808926,38.974346324726696,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150982,0.0,0.05,Urban,5.0,Major Collector,1.0,5211.0,5731.0,,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,5255.0,5210.0,5575.0,5520.0,5211.0,5731.0,2.0,1.0,850.0,8.49,68.97,601,Census Tract 7017.01,24031701701,11001001702,"Montgomery County, MD",District of Columbia,59.87422820808844,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B2864_24031704804__24031704805,24031704804__24031704805,other_adjacent_tract_pair,high,accepted,B2864,Montgomery,Wisconsin Ave,MD,355.0,1.74,Md355-.10 Mi N Of Md410,Md 410 To Jones Bridge Rd,North,6.0,F,33922.0,33623.0,36302.0,35983.0,7.6,64.76,52.13,47.87,24031704805,24031704804,24031,24031,45.3387977708668,1064.1096300292306,1,-77.09425742736661,38.98525788893838,https://maps.roads.maryland.gov/itms_public/?stationid=B2864,1.7,2.55,Urban,3.0,Principal Arterial Other,1.0,33624.0,35644.0,575.0,B,True,False,montgomery_dc_route;montgomery_dc_spatial;pg_montgomery_spatial,True,33922.0,33623.0,36302.0,35983.0,33624.0,35644.0,6.0,1.0,355.0,7.6,64.76,1358,Census Tract 7048.05,24031704805,24031704804,"Montgomery County, MD","Montgomery County, MD",45.3387977708668,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150656_24031701418__24031701420,24031701418__24031701420,other_adjacent_tract_pair,high,accepted,S2012150656,Montgomery,Fairland Rd,CO,98.0,2.41,Fairland Rd - .10 Mile North Of Us 29,Us 29 To Briggs Chaney Rd,North,3.0,F,7595.0,7190.0,8135.0,7690.0,8.49,57.31,48.05,51.95,24031701420,24031701418,24031,24031,6.575495761745609,1950.7151085453213,2,-76.95510711065555,39.07256973204665,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150656,2.35,3.59,Urban,4.0,Minor Arterial,1.0,7191.0,7621.0,,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,7595.0,7190.0,8135.0,7690.0,7191.0,7621.0,3.0,1.0,98.0,8.49,57.31,1332,Census Tract 7014.20,24031701420,24031701418,"Montgomery County, MD","Montgomery County, MD",6.575495761745609,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012161198_24033802204__24033803519,24033802204__24033803519,other_adjacent_tract_pair,low_review,accepted,S2012161198,Prince George's,Hampton Park Blvd,CO,4475.0,0.05,Hampton Park Blvd - Between Md 214 & Hampton Mall Dr North,Central Ave To Walker Mill Rd,North,4.0,F,25095.0,25610.0,26605.0,27150.0,7.44,51.37,49.63,50.37,24033802204,24033803519,24033,24033,102.2269252406268,1379.4815921831548,1,-76.85358325962582,38.889796644475,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161198,0.0,1.5,Urban,5.0,Major Collector,1.0,25921.0,28171.0,,S,True,False,pg_dc_spatial,True,25095.0,25610.0,26605.0,27150.0,25921.0,28171.0,4.0,1.0,4475.0,7.44,51.37,1505,Census Tract 8022.04,24033802204,24033803519,"Prince George's County, MD","Prince George's County, MD",102.2269252406268,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S1999160160_24033806708__24033806712,24033806708__24033806712,other_adjacent_tract_pair,low_review,accepted,S1999160160,Prince George's,South Way,MD,193.0,0.17,Md 193a - East Of Md 295 Sb Ramps,Md 295 Sb Ramps To 8 Court Southway Rd,West,4.0,C,9904.0,9825.0,10504.0,10425.0,8.42,51.21,42.68,57.32,24033806708,24033806712,24033,24033,138.9606643897277,2177.310215388686,1,-76.87951724278929,38.99671244936705,https://maps.roads.maryland.gov/itms_public/?stationid=S1999160160,0.16,0.23,Urban,5.0,Major Collector,1.0,9540.0,10490.0,239.0,S,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True,9904.0,9825.0,10504.0,10425.0,9540.0,10490.0,4.0,1.0,193.0,8.42,51.21,303,Census Tract 8067.08,24033806708,24033806712,"Prince George's County, MD","Prince George's County, MD",138.9606643897277,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150909_24031705100__24031705200,24031705100__24031705200,other_adjacent_tract_pair,low_review,accepted,S2012150909,Montgomery,Beach Dr,GV,4.0,0.07,Beach Dr - .10 Mi South Of Md 410,East West Hwy To Wash Dc Line,North,2.0,F,7555.0,6960.0,8085.0,7450.0,10.33,60.94,49.75,50.25,24031705200,24031705100,24031,24031,107.9458383614432,2399.819226684552,2,-77.06346240418091,38.992224327458445,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150909,0.0,1.06,Urban,4.0,Minor Arterial,1.0,6961.0,7381.0,,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,7555.0,6960.0,8085.0,7450.0,6961.0,7381.0,2.0,1.0,4.0,10.33,60.94,577,Census Tract 7052,24031705200,24031705100,"Montgomery County, MD","Montgomery County, MD",107.9458383614432,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B2843_24031701408__24031701410,24031701408__24031701410,other_adjacent_tract_pair,low_review,accepted,B2843,Montgomery,Sandy Spring Rd,MD,198.0,3.55,Md198-.10 Mi E Of Us29a,Us 29a To Us 29,West,5.0,F,37000.0,36671.0,39590.0,39241.0,7.86,51.34,46.82,53.18,24031701410,24031701408,24031,24031,145.50954828913478,2741.7655308377434,2,-76.93031422326148,39.11150488556774,https://maps.roads.maryland.gov/itms_public/?stationid=B2843,3.45,3.61,Urban,3.0,Principal Arterial Other,1.0,36672.0,38872.0,5765.0,B,True,False,pg_montgomery_route;pg_montgomery_spatial,True,37000.0,36671.0,39590.0,39241.0,36672.0,38872.0,5.0,1.0,198.0,7.86,51.34,573,Census Tract 7014.10,24031701410,24031701408,"Montgomery County, MD","Montgomery County, MD",145.50954828913478,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B160021_24033800704__24033800707,24033800704__24033800707,other_adjacent_tract_pair,low_review,accepted,B160021,Prince George's,Old Crain Hwy,CO,1212.0,0.1,Old Crain Hwy-.10 Mi N Of Us301,Us 301 To Md 725,South,3.0,C,7281.0,7242.0,7721.0,7682.0,9.4,74.17,48.03,51.97,24033800707,24033800704,24033,24033,148.39439588472717,3564.8418610381955,1,-76.78112735417277,38.79305009100226,https://maps.roads.maryland.gov/itms_public/?stationid=B160021,0.0,2.33,Rural,5.0,Major Collector,1.0,7310.0,7750.0,284.0,B,True,False,pg_dc_spatial,True,7281.0,7242.0,7721.0,7682.0,7310.0,7750.0,3.0,1.0,1212.0,9.4,74.17,455,Census Tract 8007.07,24033800707,24033800704,"Prince George's County, MD","Prince George's County, MD",148.39439588472717,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3357_24033800102__24033800109,24033800102__24033800109,other_adjacent_tract_pair,high,accepted,B3357,Prince George's,Gorman Ave (eb Couplet),MD,198.0,2.85,Md198-.20 Mi W Of Md216 (one Way Couplet Eb - Wb See B160115),Ninth St To Md 216,East,3.0,F,17220.0,17071.0,18430.0,18271.0,8.39,100.0,100.0,0.0,24033800102,24033800109,24033,24033,2.831202381617934,835.2020231359179,2,-76.85981595342504,39.10167850442697,https://maps.roads.maryland.gov/itms_public/?stationid=B3357,2.81,3.05,Urban,3.0,Principal Arterial Other,1.0,17072.0,18102.0,2106.0,B,True,False,pg_montgomery_route;pg_montgomery_spatial,True,17220.0,17071.0,18430.0,18271.0,17072.0,18102.0,3.0,1.0,198.0,8.39,100.0,1567,Census Tract 8001.02,24033800102,24033800109,"Prince George's County, MD","Prince George's County, MD",2.831202381617934,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3300_24033803606__24033803608,24033803606__24033803608,other_adjacent_tract_pair,high,accepted,B3300,Prince George's,Lanham Severn Rd,MD,564.0,0.1,Md564-.10 Mi E Of Md450,Md 450 To Cipriano Rd,East,5.0,F,40442.0,39780.0,43272.0,42570.0,7.02,53.81,50.96,49.04,24033803608,24033803606,24033,24033,36.75493578360402,813.1448343669391,2,-76.8604976813009,38.96289423387014,https://maps.roads.maryland.gov/itms_public/?stationid=B3300,0.0,0.31,Urban,4.0,Minor Arterial,1.0,39781.0,42171.0,1147.0,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True,40442.0,39780.0,43272.0,42570.0,39781.0,42171.0,5.0,1.0,564.0,7.02,53.81,485,Census Tract 8036.08,24033803608,24033803606,"Prince George's County, MD","Prince George's County, MD",36.75493578360402,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012161045_24033801210__24033801211,24033801210__24033801211,other_adjacent_tract_pair,high,accepted,S2012161045,Prince George's,Kirby Rd                                ,CO,96.0,0.06,Kirby Rd - .10 Mi East Of Temple Hill Rd,Temple Hill Rd To Ramblewood Ave,West,2.0,F,7105.0,7840.0,7605.0,8390.0,9.99,64.28,39.75,60.25,24033801211,24033801210,24033,24033,1.347871190172854,3492.8402101088927,3,-76.92268754266898,38.779332628987234,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161045,0.0,0.63,Urban,5.0,Major Collector,1.0,7841.0,8311.0,,S,True,False,pg_dc_spatial,True,7105.0,7840.0,7605.0,8390.0,7841.0,8311.0,2.0,1.0,96.0,9.99,64.28,881,Census Tract 8012.11,24033801211,24033801210,"Prince George's County, MD","Prince George's County, MD",1.347871190172854,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B160111_24033800108__24033800213,24033800108__24033800213,other_adjacent_tract_pair,medium,accepted,B160111,Prince George's,Second St (nb Couplet),US,1.0,13.29,Us1-.20 Mi S Of Md198 (one Way Couplet Nb - Sb See B160112),Domer Ave To Md 198 Talbot Ave (wb/l),North,3.0,C,20491.0,20312.0,21931.0,21732.0,7.62,100.0,100.0,0.0,24033800213,24033800108,24033,24033,75.36760828812426,818.6616016334411,3,-76.85096528951185,39.09609293671463,https://maps.roads.maryland.gov/itms_public/?stationid=B160111,13.14,13.58,Urban,3.0,Principal Arterial Other,1.0,20080.0,21290.0,583.0,B,True,False,pg_dc_route;pg_montgomery_spatial,True,20491.0,20312.0,21931.0,21732.0,20080.0,21290.0,3.0,1.0,1.0,7.62,100.0,446,Census Tract 8002.13,24033800213,24033800108,"Prince George's County, MD","Prince George's County, MD",75.36760828812426,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2008150028_24031705000__24031705100,24031705000__24031705100,other_adjacent_tract_pair,medium,accepted,S2008150028,Montgomery,Kensington Pkwy,MU,50.0,1.97,Kensington Pkwy - Between Md 185/jones Bridge Rd & Montrose Dr,Kensington Pkwy (back) To Connecticut Ave,South,2.0,F,2183.0,2164.0,2313.0,2294.0,13.93,83.97,40.85,59.15,24031705100,24031705000,24031,24031,73.527847878308,1985.440823149291,1,-77.07625002286166,39.0006182515727,https://maps.roads.maryland.gov/itms_public/?stationid=S2008150028,1.63,2.02,Urban,7.0,Local,1.0,2165.0,2385.0,,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,2183.0,2164.0,2313.0,2294.0,2165.0,2385.0,2.0,1.0,50.0,13.93,83.97,576,Census Tract 7051,24031705100,24031705000,"Montgomery County, MD","Montgomery County, MD",73.527847878308,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012161066_24033801212__24033801407,24033801212__24033801407,other_adjacent_tract_pair,high,accepted,S2012161066,Prince George's,Allentown Rd,CO,126.0,4.34,Allentown Rd - .10 Mi South Of Temple Hill Rd,Tucker Rd To Temple Hill Rd,South,2.0,F,21025.0,20840.0,22505.0,22300.0,7.95,62.72,48.58,51.42,24033801407,24033801212,24033,24033,0.5357265404994852,719.6883717931435,2,-76.93012086269322,38.79251690496285,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161066,2.68,4.44,Urban,4.0,Minor Arterial,1.0,20841.0,22091.0,,S,True,False,pg_dc_spatial,True,21025.0,20840.0,22505.0,22300.0,20841.0,22091.0,2.0,1.0,126.0,7.95,62.72,1556,Census Tract 8014.07,24033801407,24033801212,"Prince George's County, MD","Prince George's County, MD",0.5357265404994852,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012161035_24033802002__24033802103,24033802002__24033802103,other_adjacent_tract_pair,high,accepted,S2012161035,Prince George's,Parkland Dr,CO,86.0,0.44,Parkland Dr - Between Md 4 & Surrey Service Dr,Old Silver Hill Rd To Road End,South,3.0,F,7645.0,7920.0,8105.0,8400.0,8.75,52.91,53.68,46.32,24033802002,24033802103,24033,24033,46.38250997963394,773.9942455183675,1,-76.90572578164632,38.849889596049785,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161035,0.0,0.67,Urban,7.0,Local,1.0,7921.0,8711.0,,S,True,False,pg_dc_spatial,True,7645.0,7920.0,8105.0,8400.0,7921.0,8711.0,3.0,1.0,86.0,8.75,52.91,544,Census Tract 8020.02,24033802002,24033802103,"Prince George's County, MD","Prince George's County, MD",46.38250997963394,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
